text,Tweet_Id,User_Id,No. of Retweets,No. of Likes,Is Verified,Follower Count,Is Rumour,Score,Prediction
Delhi Minorities Commission asks @DelhiPolice what action it took on the almost lynching which was captured on camera during the #DelhiViolence. @khan_zafarul @DCPNEastDelhi https://t.co/NgKnncGb0g,1240994558256635904,187626386,222,0,False,103,0,1.0246153846153847,False
"भाई @krishanofficial की मां सुबह 19 मार्च से लापता हैं। अगर आपके पास कोई जानकारी हो तो नीचे दिए नंबर पर जानकारी दें,  please help @Uppolice @DelhiPolice @NRRPF @upcoprahul @upgrp_hq
Name : Kamlesh Maurya (Age-52)
Missing: 168- A, m block Sarita Vihar. Contact- 8800655586 https://t.co/9ZNLqVO1DL",1240994534076461056,80771000,17,0,False,6880,1,0.0036972596781209223,False
"There’s a big big wedding function happening in Ajmal Khan Park, Karol bagh. Why and how? Gatherings are ban now, right? 😡
@DelhiPolice",1240994461204672513,1163783717849976832,50,0,False,91,0,0.5319148936170213,False
@MumbaiPolice @CPMumbaiPolice @CPDelhi @DelhiPolice https://t.co/5rGhHenvmF,1240994442447736832,2262977148,0,0,False,4,0,0.04493670886075949,False
Delhi Minorities Commission asks @DelhiPolice what action it took on the almost lynching which was captured on camera during the #DelhiViolence. @khan_zafarul @DCPNEastDelhi https://t.co/NgKnncGb0g,1240994393089171456,146385956,222,0,False,98,0,1.040625,False
"इंसाफ अधूरा है,,, 
रेपिस्ट रेपिस्ट होता है यह बालिग नाबालिग क्या है??
@AmitShah @narendramodi @DelhiPolice @AamAadmiParty @BJP4India @BJP4Delhi @ArvindKejriwal @msisodia https://t.co/b6uRHL3P0S",1240994337141542912,1205041506337185793,0,1,False,4,0,0.1,False
@soniya_rajastha @cyberabadpolice @DelhiPolice @PoliceRajasthan @noidapolice @Uppolice @ghaziabadpolice @jaipur_police @noidatraffic @varanasipolice स्क्रीन शॉट ऑर रिकॉर्डिंग क्लिप शेयर करे,1240994112980963330,1105734241965563904,0,0,False,88,0,0.2292057761732852,False
#GodMorningFriday वेद में लिखा है कि पूर्ण परमात्मा मर चुके हुए साधक को जीवित करके 100 वर्ष तक जीने की शक्ति भी दे सकता है। संतरामपालजी महाराज ऐसी ही सतभक्ति बताते हैं। @narendramodi @sambitswaraj @AnupamPKher @TheKanikakapoor @ANI @DDNewslive @ndtvindia @DelhiPolice https://t.co/5laNpix2ij,1240994106039386113,1179400368976846848,6,0,False,84,0,0.1,False
Delhi Minorities Commission asks @DelhiPolice what action it took on the almost lynching which was captured on camera during the #DelhiViolence. @khan_zafarul @DCPNEastDelhi https://t.co/NgKnncGb0g,1240994046148890624,1157999490789306369,222,0,False,10,0,1.4353448275862069,False
"There’s a big big wedding function happening in Ajmal Khan Park, Karol bagh. Why and how? Gatherings are ban now, right? 😡
@DelhiPolice",1240993932835684361,136867818,50,83,False,32898,1,0.003526989797462989,False
"Delhi govt tweaked orders on crowd assembly in view of #CoronaVirus spreading in the Capital.

No more than 20 people can assemble at any place.

And, I hope, @DelhiPolice will ensure compliance by all, including #Shaheenbagh anti-CAA protesters.",1240993892884938753,3313871222,9,0,False,452,0,0.02928416485900217,False
आज मुझे इस तरह का #व्हाट्सएप पर #धमकी मिला है @DelhiPolice @DCPNWestDelhi @DcpNorthDelhi कृपया इसका सज्ञान ले । @amitmalviya @Punitspeaks @shalabhmani @HMOIndia @PMOIndia @Uppolice @UPPViralCheck @CMOfficeUP @snikhil_social @BalvinderJogi @myogiadityanath @narendramodi @AmitShah https://t.co/eXqfK7q4Yf,1240993846772686848,3313963200,130,0,False,5510,0,0.034574468085106384,False
"New Delhi District is taking all steps to fight #coronavirus. All Police Stations are being sanitised regularly and staff has been issued masks and sanitizers. All visitors to Police buildings are being checked at the entry through temperature guns.
@CPDelhi 
@DelhiPolice https://t.co/8j6cdCmsJa",1240993725565874181,110470607,24,0,False,424,0,0.08035714285714286,False
Delhi Minorities Commission asks @DelhiPolice what action it took on the almost lynching which was captured on camera during the #DelhiViolence. @khan_zafarul @DCPNEastDelhi https://t.co/NgKnncGb0g,1240993657555214336,1080447034476367872,222,0,False,5093,0,0.06265286923800564,False
@BrainandMoney @Uppolice @DelhiPolice @PoliceRajasthan @HMOIndia @PMOIndia @CMOMaharashtra @myogiadityanath please take  action against these kind of rumors and people who spread them.,1240993635237154823,553291652,1,0,False,374,1,0.004,False
"All this ladies are in high risk category as they are old,they will infect other family members also,already a cpl of their organisers have got it frm their relatives who came frm Saudi.
They will infect police nd media also who go there. @DelhiPolice 
#ShaheenaBagh #ChineseVirus https://t.co/GktcSj2cqG",1240993516760621056,47984812,14,0,False,2927,1,0.007140428425705543,False
"@cyberabadpolice 
@DelhiPolice 
@PoliceRajasthan 
@noidapolice 
@Uppolice 
@ghaziabadpolice 
@jaipur_police 
@noidatraffic 
@varanasipolice 
प्लीज सर हेल्प करो 
बार बार मारने की धमकी दी जा रही है मुझे 🙏🙏",1240993463967121408,1225402099653136384,7,0,False,626,1,0.016587677725118485,False
"Himanshu Mittal, Emp.ID-1810635, GGN sec-15,7534061767,agent called me &amp; asking me about HDFC LIFE INSURANCE POLICY that I am getting their details or not. But I do not have any policy. My concern is how they get my contact, n why they disturb.@DelhiPolice @HDFC_Bank @HDFCLIFE",1240993396094668802,976694864850112513,1,0,False,198,1,0.007537688442211055,False
"@PMOIndia @ArvindKejriwal @dtptraffic @DelhiPolice  एक भयंकर लापरवाही प्रशासनिक स्तर पर, ट्रैफिक सिग्नल पे भीख मांगने वाले, समान बेचने वाले, स्त्री, पुरूष, बच्चे, और किन्नर, जो रोज हजारों लोगों के सम्पर्क में आते है, इन पर कोई विचार नहीं हो रहा।#Covid19",1240993219569045504,146769378,0,1,False,100,1,0.0049504950495049506,False
@janvipt @DCPSEastDelhi @DelhiPolice @BPrajapati_IND @YogeshTanwar007 Bahut jaruri h abhi ke mahol ko dekhte hue.,1240993199566385153,847171866,0,1,False,1351,1,0.0003698224852071006,False
"@HeyBhardwaj @help2humanity @so_radhikal @DelhiPolice @DcpNorthDelhi @DCPNewDelhi @DCPSouthDelhi I need more than capital punishment for them. They need to have a Chop chop square for rapists. Unfortunately we don't have. Whatever the Rapists did, you Just did it in your words. You don't respect a woman when you sympathize with one and ask to insert a rod to other.",1240993183930015749,2647932062,1,0,False,1162,1,0.0012897678417884782,False
"॥ यतो धर्मस्ततो जयः॥ अंश है @MottoForIndia का @DelhiPolice न्याय में विलम्ब होना,⚖️को अस्वीकृत करने के समान है।हे भगवान,जिन्होंने भी इस निर्णय में विलंब करवाया उनकी दुर्दशा समस्त ब्रम्हांड👀 #NirbhayaCaseConvicts #NirbhayaJustice #BREAKING #facts #NeverForget #India #NEWS #UPDATE https://t.co/vRO8r3Yo6v",1240993183020068864,823810341159071744,2,0,False,101,0,0.02912621359223301,False
"@HeyBhardwaj @help2humanity @so_radhikal @DelhiPolice @DcpNorthDelhi @DCPNewDelhi @DCPSouthDelhi I need more than capital punishment for them. They need to have a Chop chop square for rapists. Unfortunately we don't have. Whatever the Rapists did, you Just did it in your words. You don't respect a woman when you sympathize with one and ask to insert a rod to other.",1240993125507592198,2647932062,1,6,False,1162,1,0.003849443969204448,False
"मेरे एक मित्र की मां सुबह से लापता हैं। अगर आपके पास कोई जानकारी हो तो नीचे दिए नंबर पर संपर्क कर सकते हैं। इस पोस्ट को शेयर कर और लोगों तक पहुंचाने में भी मदद करें। @DelhiPolice
Name : Kamlesh Maurya (Age-52)
Missing from : 168- A, m block Sarita Vihar. Contact- 8800655586 https://t.co/V5uSAzeXfH",1240993069140328449,1228962877966389248,1109,0,False,11,0,1.4852678571428573,False
"@DCPSEastDelhi @DelhiPolice सरजी आपसे निवेदन है कि कारोना बीमारी के चलते श्री निवास पूरी एक्सटेंशन में चल रही मीठ की दुखने कुछ दिनों के लिए बन्द करवाने ले लिए अपनी #श्रीनिवासपुरी पुलिस को आदेश दे।

क्योकि सारि दुखने खुले में है
@BPrajapati_IND 
@YogeshTanwar007 
@ptdeepaks1",1240993047095070720,847171866,3,0,False,1351,1,0.0033234859675036928,False
"ये मेरठ के रहने वाले हमज़ा अंसारी हैं, दिल्ली में काम करते थे, दिल्ली दंगे के बाद से लापता थे!
कल शाम नाले में इनकी लाश मिली है, अंकित को ताहिर ने मरवाया फिर हमज़ा की हत्या किसने की ? 
आत्महत्या कर लिया था हमज़ा ने ?
या जिन मुसलमानों की हत्या हुई वो इंसान नही हैं ?
 @DelhiPolice https://t.co/SSTlIrXOt7",1240992994490081281,763018101512298496,730,0,False,7857,0,0.12751834167928264,False
"॥ यतो धर्मस्ततो जयः॥ अंश है @MottoForIndia का @DelhiPolice न्याय में विलम्ब होना,⚖️को अस्वीकृत करने के समान है।हे भगवान,जिन्होंने भी इस निर्णय में विलंब करवाया उनकी दुर्दशा समस्त ब्रम्हांड👀 #NirbhayaCaseConvicts #NirbhayaJustice #BREAKING #facts #NeverForget #India #NEWS #UPDATE https://t.co/vRO8r3Yo6v",1240992808862973952,104431676,2,3,False,654,1,0.006828528072837633,False
"@HMOIndia @AmitShah @DelhiPolice @ArvindKejriwal 
Since it is officially a #JantaCurfew , why not make the #ShaheenBagh empty.
If those so called protesters don't obey and still contribute into spreading the #COVID19 ,the state and law has the right to deal strictly with them.",1240992788717731840,115020342,0,1,False,29,1,0.016666666666666666,False
"@DelhiPolice Sir, Medical Examination of Departmental Candidates of Delhi police is still being conducted. Kindly pass appropriate directions to SSC to postphoned the same. Thanking you. 🙏🏻 #FightagainstCoronavirus",1240992705502535682,1185588022735040513,0,0,False,0,1,0.01,False
"@cyberabadpolice 
@DelhiPolice 
@PoliceRajasthan 
@noidapolice 
@Uppolice 
@ghaziabadpolice 
@jaipur_police 
@noidatraffic 
@varanasipolice 
प्लीज सर हेल्प करो 
बार बार मारने की धमकी दी जा रही है मुझे 🙏🙏",1240992697768243201,1134496718752378885,7,0,False,2076,1,0.005040806529044647,False
"ये मेरठ के रहने वाले हमज़ा अंसारी हैं, दिल्ली में काम करते थे, दिल्ली दंगे के बाद से लापता थे!
कल शाम नाले में इनकी लाश मिली है, अंकित को ताहिर ने मरवाया फिर हमज़ा की हत्या किसने की ? 
आत्महत्या कर लिया था हमज़ा ने ?
या जिन मुसलमानों की हत्या हुई वो इंसान नही हैं ?
 @DelhiPolice https://t.co/SSTlIrXOt7",1240992511939641344,765647342,730,0,False,4975,0,0.19193689745836984,False
"बॉम बनाने वाले मदरसा वैज्ञानिक का दूसरा वीडियो आया है जिसमें उसका साथी कुछ कह रहा है,
ध्यान से सुनो।
@DelhiPolice कृपया पहचान कर आवश्यक कार्यवाई करें। https://t.co/9msSW04jKJ",1240992436341493760,1172801113306718209,3934,0,False,484,0,1.3356722498868265,False
It's been 4 months FIR registered against Indian ambassodor 2 Kuwait Mr.Jeevasagar till now Delhi police didnt take any action even after receiving court order?@DelhiPolice @TelanganaDGP @CellDelhi @gulf @OIA_MEA @PMO__INDIA @ysjagan @DDNewsHindi @SupremeCourtFan @UNHumanRights,1240992166882746368,1173088231153442817,1,0,False,47,0,0.03125,False
@gudiyaqazplm579 @cyberabadpolice @DelhiPolice @PoliceRajasthan @noidapolice @Uppolice @ghaziabadpolice @jaipur_police @noidatraffic @varanasipolice इनबॉक्स,1240991752867041280,1133402227295412224,0,1,False,17044,1,2.9334115576415372e-05,False
"All Police Stations are being disinfected and sanitised regularly to ensure our personnel stay safe. Additionally, all precautionary measures are in place including wash basins and hand sanitizer.

Together #IndiaFightsCorona and #IndiaComeTogether 

@DelhiPolice @CPDelhi https://t.co/0YwThVefsz",1240991714262859777,200797094,45,0,False,558,0,0.11194029850746269,False
"@DCPSHAHDARA @Accordingly @LtGovDelhi @CPDelhi @DelhiPolice When Hindu Temples are shut for preventing devotees to avoid contact for precautionary measures then people of other faith either Christians, Muslims or Jains should avoid prayers meetings in their religious places for their own safety.Fanatism or kattarta will not work here.",1240991712807235584,295043918,0,0,False,5,0,0.02011730205278592,False
"@cyberabadpolice 
@DelhiPolice 
@PoliceRajasthan 
@noidapolice 
@Uppolice 
@ghaziabadpolice 
@jaipur_police 
@noidatraffic 
@varanasipolice 
प्लीज सर हेल्प करो 
बार बार मारने की धमकी दी जा रही है मुझे 🙏🙏",1240991654259175424,880387599503728640,7,0,False,17860,1,0.000587675603067107,False
@soniya_rajastha @cyberabadpolice @DelhiPolice @PoliceRajasthan @noidapolice @Uppolice @ghaziabadpolice @jaipur_police @noidatraffic @varanasipolice Kaun hai sonu,1240991633035886592,880387599503728640,0,1,False,17860,1,2.7993953306085884e-05,False
@HeyBhardwaj @help2humanity @so_radhikal @DelhiPolice @DcpNorthDelhi @DCPNewDelhi @DCPSouthDelhi Sir/ Mam the way he spoke to the lady is very bad. You must take action against this boy. The way he uses these words openly can alarm a situation. Respect must be restored. Doesn't matter what party/ ideology one supports.,1240991618087313413,2647932062,0,4,False,1162,1,0.0017152658662092624,False
@DCPSEastDelhi @DelhiPolice @CPDelhi 👍👍👍,1240991583119577089,70628642,0,0,False,150,0,0.5547368421052632,False
"All Police Stations are being disinfected and sanitised regularly to ensure our personnel stay safe. Additionally, all precautionary measures are in place including wash basins and hand sanitizer.

Together #IndiaFightsCorona and #IndiaComeTogether 

@DelhiPolice @CPDelhi https://t.co/0YwThVefsz",1240991530288140289,70628642,45,0,False,150,0,0.34615384615384615,False
"The hanging of #NirbhayaCaseConvicts is a reminder to perpetrators of crime - Remember that laws of the land reign supreme. Police shall hunt you down from anywhere from the four corners of the earth, and ensure justice for victim.",1240991296719704065,931419536288444418,203,0,False,5,0,1.4639423076923077,False
"Some of the private schools are still open and taking exams in Sant Nagar, Burari Delhi.
@ArvindKejriwal
@kgahlot 
@AamAadmiParty 
@DelhiPolice
@GautamGambhir",1240991259050692613,771738973815250944,0,1,False,28,1,0.017241379310344827,False
"All Police Stations are being disinfected and sanitised regularly to ensure our personnel stay safe. Additionally, all precautionary measures are in place including wash basins and hand sanitizer.

Together #IndiaFightsCorona and #IndiaComeTogether 

@DelhiPolice @CPDelhi https://t.co/0YwThVefsz",1240991227949932544,2340295842,45,0,False,487,0,0.12687969924812031,False
"The hanging of #NirbhayaCaseConvicts is a reminder to perpetrators of crime - Remember that laws of the land reign supreme. Police shall hunt you down from anywhere from the four corners of the earth, and ensure justice for victim.",1240991039701184512,1239574803272499201,203,0,False,4,0,1.4710144927536233,False
@Monika__india @cyberabadpolice @DelhiPolice @PoliceRajasthan @noidapolice @Uppolice @ghaziabadpolice @jaipur_police @noidatraffic @varanasipolice Inbox 👉,1240991017177759746,1133402227295412224,0,2,False,17044,1,5.8664789393406076e-05,False
"New Delhi District is taking all steps to fight #coronavirus. All Police Stations are being sanitised regularly and staff has been issued masks and sanitizers. All visitors to Police buildings are being checked at the entry through temperature guns.
@CPDelhi 
@DelhiPolice https://t.co/8j6cdCmsJa",1240990951146795008,183530638,24,0,False,110,0,0.26865671641791045,False
@PIB_India @prabhatkumar76 @PMOIndia @narendramodi @MoHFW_INDIA @drharshvardhan All international flights should land only at one point. Either New Delhi of Mumbai. Thereafter everybody should be quarantine. @DelhiPolice should be deployed in full strength so that no one can escape without checking. @PMOIndia @drharshvardhan @MoHFW_INDIA @mygovindia,1240990802198671362,1197857366105972736,2,6,False,167,0,0.03428571428571429,False
@soniya_rajastha @cyberabadpolice @DelhiPolice @PoliceRajasthan @noidapolice @Uppolice @ghaziabadpolice @jaipur_police @noidatraffic @varanasipolice Kisne di,1240990800856539137,1151029722521849857,0,4,False,6329,1,0.00031580609505763463,False
"@RNGHUWALEWALA @Vyas241S @Maltiupadhyay1 @republic @AshaNirbhaya @nirbhayajustice @AMISHDEVGAN @Swamy39 @abbas_nighat @DelhiPolice @LtGovDelhi दरिंदे कौई भी हों।समाज के लिए जहर होते हैं और अपनी जान के लिये अलग रुख।इन चारों के बचाव के हथकण्डे और पाँचवें कुत्ते के बच निकलने ने कानूनविद के साथ राष्ट्रपति को भी सोचने को बाध्य किया ।उन्होंने भी कहा कि पॉक्सोएक्ट में दयायाचिका नहीं होना चाहिए।
संसद को विचार करना होगा अब।",1240990789435621376,700640520058462208,12,0,False,10429,1,0.0017239727995402739,False
"Fake sanitizers being sold at pandey medical store , satyaniketan, south motibagh , new delhi 110021 #COVID2019india #CoronavirusOutbreakindia #fakesanitizers @DelhiPolice @ArvindKejriwal @DettolIndia @MoHFW_INDIA @drharshvardhan @ParmilaTokas https://t.co/t5EXGd19mn",1240990774902194176,4864027934,0,0,False,22,0,0.06252595155709342,False
"@cyberabadpolice 
@DelhiPolice 
@PoliceRajasthan 
@noidapolice 
@Uppolice 
@ghaziabadpolice 
@jaipur_police 
@noidatraffic 
@varanasipolice 
प्लीज सर हेल्प करो 
बार बार मारने की धमकी दी जा रही है मुझे 🙏🙏",1240990687840985088,1151029722521849857,7,0,False,6329,1,0.0016571969696969697,False
"Two iron lady of current India 
1- Aasha Devi ( Nirbhaya's mom)
2- Adv. Seema ji( Advocate) 
Justice to Nirbhaya finally 
Ye naya savera h ab justice milega @sudhirchaudhary @supremcourt @delhipolice @Mimansa_Zee @narendramodi",1240990574972301312,627384588,0,0,False,5,0,0.024935064935064935,False
"कनिका ने कई लोगों को लपेट लिया
#करोना_वायरस की चपेट मे।
इसमें पुरी तरह प्रशासन की लापरवाही  @DelhiPolice  है।
जब ये विदेश से लौटी तो इसे 14
दिन के लिए अलग क्यों नहीं रखा
गया।
@PMOIndia 
@HMOIndia https://t.co/KdrZ8au7sb",1240990257958408193,1233603518822572032,0,0,False,537,0,0.5001190476190476,False
"The hanging of #NirbhayaCaseConvicts is a reminder to perpetrators of crime - Remember that laws of the land reign supreme. Police shall hunt you down from anywhere from the four corners of the earth, and ensure justice for victim.",1240990256712708096,2340295842,203,0,False,487,0,0.44130434782608696,False
Called up 3 times on 100 number . Waiting since last 30 minutes and more . No body has turned up. @DelhiPolice @malviyanagar @DCPSouthDelhi,1240990175104098310,1238374983862087680,0,0,False,1,1,0.014928571428571428,False
@DelhiPolice I ❤️ Delhi Police,1240990167818625026,3073386134,0,0,False,48,0,0.4346153846153845,False
"So this is what we are getting in our markets .. #fakesanitizers they are selling it on the same fake mrp and same fake products.. @DettolIndia @ArvindKejriwal @DelhiPolice @ConsumerReports  Location : pandey medical store,satyaniketan market , motibagh south,newdelhi 110021 https://t.co/sW2SYNlrcd",1240990110608281600,4864027934,0,0,False,22,0,0.057289719626168224,False
@ZeeNewsCrime @DelhiPolice ज़ी न्यूज़ की न्याय की शानदार मुहिम का स्वागत है इंसाफ हो गया,1240990066031202305,1211152451186778112,1,0,False,392,1,0.003816793893129771,False
"7 साल से चली आ रही काली रात आज खत्म हुई, निर्भया को मिला इंसाफ,देश मे खुशी की लहर...

@BJP4Delhi
@BJPMahilaMorcha
@MinistryWCD 
@SwatiJaiHind 
@TheShubhamtv 
@Dikshapandey22 
@DelhiPolice 

Follow me👉🏻 @AnchalTv

#NirbhayaNyayDivas
#nirbhayagetsjustice 
#NirbhayaHasWon https://t.co/2JAQbHjaZQ",1240990019541704710,1156648286981361664,180,0,False,9,0,1.4285714285714286,False
"Her way of speaking is so typical of Eastern UP &amp; neighbouring Bihar. Is she really from Jamia? Even Dadis who are often seen, speak West UP accented Hindi..It needs probe &amp; will unmask #ShaheenaBagh organisers who claim it is as spontaneous protest. @DelhiPolice https://t.co/ixHo34bAdI",1240989986377191424,17775942,4,6,False,5549,1,0.0016189962223421479,False
"@DelhiPolice Mera mobile chori hua tha aur sath mein ek bande ka iPhone bhi mana kar diya tha complaint likhne se 🤔 bola FIR nhi ho sakti application chod jao.

Baaki  iPhone vale ka phone chor police ko vapas kar gya next day surprising.",1240989834899943424,2270724430,0,0,False,156,0,0.2831979695431472,False
@NARPATS32130348 @marvisirmed @TelanganaDGP Thanks Sir. We in Hyderabad did not want to feed biryani to monsters like @DelhiPolice or @MumbaiPolice  for several years...,1240989747968987137,1237245753799503872,0,0,False,0,1,0.01,False
"The hanging of #NirbhayaCaseConvicts is a reminder to perpetrators of crime - Remember that laws of the land reign supreme. Police shall hunt you down from anywhere from the four corners of the earth, and ensure justice for victim.",1240989700787073024,1026378782,203,0,False,655,0,0.3548951048951049,False
@DrSiddharthVats @kunalkamra88 @pmo @DelhiPolice Alelelelelelelelele😂,1240989648484089857,1220529220813611008,0,1,False,1972,1,0.00025342118601115053,False
"Its high time that Govt must take strict action against the continuing protestors. National health is at risk at his time. 
Don't bother on any political ramifications of acting against them, that's secondary at this moment!!!
@HMOIndia @PMOIndia @DelhiPolice https://t.co/iA6KUHEWRL",1240989527373680641,877410078760067072,0,1,False,488,1,0.0010224948875255625,False
"The hanging of #NirbhayaCaseConvicts is a reminder to perpetrators of crime - Remember that laws of the land reign supreme. Police shall hunt you down from anywhere from the four corners of the earth, and ensure justice for victim.",1240989438739501057,390761289,203,0,False,415,0,0.49271844660194175,False
Delhi Minorities Commission asks @DelhiPolice what action it took on the almost lynching which was captured on camera during the #DelhiViolence. @khan_zafarul @DCPNEastDelhi https://t.co/NgKnncGb0g,1240989298901561344,108032691,222,0,False,46,0,1.242537313432836,False
@ShashiTharoor @keralapolice @DelhiPolice Big deal !!???,1240989054381854720,820173106463444993,0,0,False,23,0,0.21088607594936704,False
"@police_haryana  @DelhiPolice @CPDelhi Sir me aapse puchna chahta hu ki mere Dwara 2.10.19 ko Sec 23B PS,Dwarka me AK Fraud ki FIR karwane ki Complaint Di thi, jiski Copy @gurgaonpolice ko b di thi, lekin aaj tak koi FIR nahi ki gyi. Kya FIR karne Ka koi time limit h ya nahi?🤔😱",1240988978330750976,844234386623156226,0,1,False,60,1,0.00819672131147541,False
"@DelhiPolice very poor duty from Delhi police my wife made a cal on 100 no for quarrel with my neighbor he hit me on my ear, 2 Stich on ear ,MLC made by hospital but no reply or help from Delhi Police personally visited also police station but result zero.@CPDelhi",1240988733773459457,710600977062035456,0,0,False,4,0,0.020298507462686566,False
"Without politics prejudice, I would like the sole remaining juvenile among the #nirbhayaconvicts too be fed to the gallows.

That takes #InternationalHappinessDay to the penultimate stage for #Wethepeople of @incredibleindia 

@bala_animation @ArvindKejriwal 
@DelhiPolice",1240988576214482944,1085864385547923456,0,0,False,69,0,0.14961876832844573,False
"आज @DelhiPolice के जवानों के साथ #CoronavirusOutbreak के बारे में चर्चा की
उनकी #चिंताओं को दूर करने की कोशिश की
उनके #हौसले की तारीफ़ की
हमें घबराना नहीं
लेकिन सबको
#सावधान रहना है
@DCPSouthDelhi
@DCPSEastDelhi
@LtGovDelhi
@AmitShah
@ArvindKejriwal
#COVID2019
#IndiaFightsCorona https://t.co/EpN4rL3tIX",1240988553997250560,756796274364514304,11,0,False,500,0,0.03228962818003914,False
"@RNGHUWALEWALA @Vyas241S @Maltiupadhyay1 @republic @AshaNirbhaya @nirbhayajustice @AMISHDEVGAN @Swamy39 @abbas_nighat @DelhiPolice @LtGovDelhi दरिंदे कौई भी हों।समाज के लिए जहर होते हैं और अपनी जान के लिये अलग रुख।इन चारों के बचाव के हथकण्डे और पाँचवें कुत्ते के बच निकलने ने कानूनविद के साथ राष्ट्रपति को भी सोचने को बाध्य किया ।उन्होंने भी कहा कि पॉक्सोएक्ट में दयायाचिका नहीं होना चाहिए।
संसद को विचार करना होगा अब।",1240988383444217856,1106818222383423488,12,0,False,906,1,0.0196078431372549,False
"All this ladies are in high risk category as they are old,they will infect other family members also,already a cpl of their organisers have got it frm their relatives who came frm Saudi.
They will infect police nd media also who go there. @DelhiPolice 
#ShaheenaBagh #ChineseVirus https://t.co/GktcSj2cqG",1240988153101651968,896593505383964673,14,0,False,339,0,0.059490084985835696,False
@Adibairagi @VikasSaraswat @Uppolice @DelhiPolice,1240988120172003328,768454327124058112,0,0,False,148,0,0.5283756345177665,False
@PJkanojia हां मैं कॉन्स्टेबल हूं। मेरा सभी मित्रों से अनुरोध है कि 1 दिन के लिए अपने नाम के साथ कांस्टेबल लगाकर पुलिस कांस्टेबल्स के प्रति अपने आधार के भाव समर्पित करें। @DelhiPolice @Uppolice @GujaratPolice @MumbaiPolice @Navimumpolice @noidapolice,1240988037800062977,1393916124,2500,0,False,1366,0,0.9699948266942576,False
@sharadbhattce @HittsVora @DelhiPolice Many thanks Sir 💐🙏🏻,1240987987401297920,1199956141846880257,0,1,False,3,0,0.125,False
"स्वामी नारायण मंदिर बेला रोड, सिविल लाइन्स दिल्ली में टेंट लगे हैं ,भंडारा होने जा रहा है जिसमें बहुत से लोगो केआने की उम्मीद है #CoronaVirus के चलते इन सब आयोजनों पर रोक है जनहित को देखते हुए ऐसे आयोजन रोके जाएं आयोजको पर  उचित कार्यवाही की जाए 🙏🏼
@ArvindKejriwal @DelhiPolice",1240987986990206978,1119491029478981632,7,0,False,1156,1,0.009028374892519347,False
@SwachhtaDivXen @DCPNewDelhi @CPDelhi @DelhiPolice So where people should go after 10 pm to urinate?,1240987583632379906,259254651,0,1,False,319,1,0.0015625,False
"दंगे होते रहेंगे ?? 🤔

क्या करोगे इसका ! 😎😏

अब तो @DelhiPolice , @NIA_India , @HMOIndia की विश्वसनीयता और साख दांव पर है !

इस वक्त #NDA सरकार है, #UPA सरकार नहीं, जो विशेष समुदाय की नाराजगी से बचने के लिए दहशतगर्दों में बराबरी के लिए हिंदू आतंकवाद का झूठ गढ़ दे ! 

@PMOIndia https://t.co/Fmr0ESEc9a",1240987526061416449,141187884,214,0,False,2497,0,0.1184064920693471,False
@illegal_legally @HittsVora @DelhiPolice Most of it is all over MSM.,1240987343202344960,414732041,0,2,False,505,1,0.0019723865877712033,False
"All this ladies are in high risk category as they are old,they will infect other family members also,already a cpl of their organisers have got it frm their relatives who came frm Saudi.
They will infect police nd media also who go there. @DelhiPolice 
#ShaheenaBagh #ChineseVirus https://t.co/GktcSj2cqG",1240987324713852929,1974029372,14,0,False,237,0,0.08366533864541832,False
"@DCPSEastDelhi @DelhiPolice @CPDelhi Sir, gloves are as important as face mask...",1240987174704578560,1694216754,0,1,False,42,1,0.011627906976744186,False
@JayaAsnani8 @BhavanUtreja @AnchalTv @BJP4Delhi @BJPMahilaMorcha @MinistryWCD @SwatiJaiHind @TheShubhamtv @Dikshapandey22 @DelhiPolice @PRIYANKA_8877 @Payal_Rohatgi @myogiadityanath @PoojaKhurana_ @Keshav_0_6 @Ketann7 @jammukeduggar @itsastharaj @Jayaasnani2 @imspm18 @Nalini_om @AshramBlr @HariOm46391782 @AshramBmr @NarsiOm @arjunjadhav_ @MonishaParaswan @Amdmum संतों को बदनाम करने को लिए एक मासूम का माध्यम बनाया । बच्ची को बदनाम किया । शर्मनाक है,1240987045515759618,1139369151074410497,3,0,False,1008,1,0.004451038575667656,False
@HittsVora @DelhiPolice nonsense.  kejri wants them to squat there till 2020 elections i guess. he is a vulture,1240986910866075649,2723430524,0,0,False,155,0,0.4120676691729323,False
"#HaryanaPolice today organized an interstate coordination meeting of Police Chiefs of 5 northern states (Pb./Raj./HP/Delhi) &amp; UT of Chd aimed at evolving strategies to nab POs &amp; bail jumpers. 

@nsvirk 
@cmohry 
@PunjabPoliceInd 
@PoliceRajasthan 
@DgpChdPolice 
@DelhiPolice https://t.co/NpAn99yDo6",1240986908315938816,754895928314605568,5,0,False,46,0,0.14705882352941177,False
"@PJkanojia @DelhiPolice @MumbaiPolice @sudhirchaudhary @sardanarohit 
See what word he using for former chief justice of india. He should be arrest asap.",1240986806562123776,1127217753562050560,0,0,False,8,0,0.04428571428571428,False
@BrainandMoney @Uppolice @DelhiPolice @PoliceRajasthan @HMOIndia @PMOIndia @CMOMaharashtra @myogiadityanath please take  action against these kind of rumors and people who spread them.,1240986779869560835,75985293,1,6,False,93,0,0.045,False
@IamWasimQureshi @vikrantkumar @narendramodi @AmitShah @DelhiPolice,1240986757190934528,1201733142295351297,1,0,False,249,1,0.006,False
